Iteration,Distance
1158,35728.493148264955
1159,35728.493148264955
1160,35728.493148264955
1161,35728.493148264955
1162,35728.493148264955
1163,35728.493148264955
1164,35728.493148264955
1165,35728.493148264955
1166,35728.493148264955
1167,35728.493148264955
1168,35728.493148264955
1169,35728.493148264955
1170,35728.493148264955
1171,35728.493148264955
1172,35728.493148264955
1173,35728.493148264955
1174,35728.493148264955
1175,35728.493148264955
1176,35728.493148264955
1177,35728.493148264955
1178,35728.493148264955
1179,35728.493148264955
1180,35728.493148264955
1181,35728.493148264955
1182,35728.493148264955
1183,35728.493148264955
1184,35728.493148264955
1185,35728.493148264955
1186,35728.493148264955
1187,35728.493148264955
1188,35728.493148264955
1189,35728.493148264955
1190,35728.493148264955
1191,35728.493148264955
1192,35728.493148264955
1193,35728.493148264955
1194,35728.493148264955
1195,35728.493148264955
1196,35728.493148264955
1197,35728.493148264955
1198,35728.493148264955
1199,35728.493148264955
1200,35728.493148264955
1201,35728.493148264955
1202,35728.493148264955
1203,35728.493148264955
1204,35728.493148264955
1205,35728.493148264955
1206,35728.493148264955
1207,35728.493148264955
1208,35728.493148264955
1209,35728.493148264955
1210,35728.493148264955
1211,35728.493148264955
1212,35728.493148264955
1213,35728.493148264955
1214,35728.493148264955
1215,35728.493148264955
1216,35728.493148264955
1217,35728.493148264955
1218,35728.493148264955
1219,35728.493148264955
1220,35728.493148264955
1221,35728.493148264955
1222,35728.493148264955
1223,35728.493148264955
1224,35728.493148264955
1225,35728.493148264955
1226,35728.493148264955
1227,35728.493148264955
1228,35728.493148264955
1229,35728.493148264955
1230,35728.493148264955
1231,35728.493148264955
1232,35728.493148264955
1233,35728.493148264955
1234,35728.493148264955
1235,35728.493148264955
1236,35728.493148264955
1237,35728.493148264955
1238,35728.493148264955
1239,35728.493148264955
1240,35728.493148264955
1241,35728.493148264955
1242,35728.493148264955
1243,35728.493148264955
1244,35728.493148264955
1245,35728.493148264955
1246,35728.493148264955
1247,35728.493148264955
1248,35728.493148264955
1249,35728.493148264955
1250,35728.493148264955
1251,35728.493148264955
1252,35728.493148264955
1253,35728.493148264955
1254,35728.493148264955
1255,35728.493148264955
1256,35728.493148264955
1257,35728.493148264955
1258,35728.493148264955
1259,35728.493148264955
1260,35728.493148264955
1261,35728.493148264955
1262,35728.493148264955
1263,35728.493148264955
1264,35728.493148264955
1265,35728.493148264955
1266,35728.493148264955
1267,35728.493148264955
1268,35728.493148264955
1269,35728.493148264955
1270,35728.493148264955
1271,35728.493148264955
1272,35728.493148264955
1273,35728.493148264955
1274,35728.493148264955
1275,35728.493148264955
1276,35728.493148264955
1277,35728.493148264955
1278,35728.493148264955
1279,35728.493148264955
1280,35728.493148264955
1281,35728.493148264955
1282,35728.493148264955
1283,35728.493148264955
1284,35728.493148264955
1285,35728.493148264955
1286,35728.493148264955
1287,35728.493148264955
1288,35728.493148264955
1289,35728.493148264955
1290,35728.493148264955
1291,35728.493148264955
1292,35728.493148264955
1293,35728.493148264955
1294,35728.493148264955
1295,35728.493148264955
1296,35728.493148264955
1297,35728.493148264955
1298,35728.493148264955
1299,35728.493148264955
1300,35728.493148264955
1301,35728.493148264955
1302,35728.493148264955
1303,35728.493148264955
1304,35728.493148264955
1305,35728.493148264955
1306,35728.493148264955
1307,35728.493148264955
1308,35728.493148264955
1309,35728.493148264955
1310,35728.493148264955
1311,35728.493148264955
1312,35728.493148264955
1313,35728.493148264955
1314,35728.493148264955
1315,35728.493148264955
1316,35728.493148264955
1317,35728.493148264955
1318,35728.493148264955
1319,35728.493148264955
1320,35728.493148264955
1321,35728.493148264955
1322,35728.493148264955
1323,35728.493148264955
1324,35728.493148264955
1325,35728.493148264955
1326,35728.493148264955
1327,35728.493148264955
1328,35728.493148264955
1329,35728.493148264955
1330,35728.493148264955
1331,35728.493148264955
1332,35728.493148264955
1333,35728.493148264955
1334,35728.493148264955
1335,35728.493148264955
1336,35728.493148264955
1337,35728.493148264955
1338,35728.493148264955
1339,35728.493148264955
1340,35728.493148264955
1341,35728.493148264955
1342,35728.493148264955
1343,35728.493148264955
1344,35728.493148264955
1345,35728.493148264955
1346,35728.493148264955
1347,35728.493148264955
1348,35728.493148264955
1349,35728.493148264955
1350,35728.493148264955
1351,35728.493148264955
1352,35728.493148264955
1353,35728.493148264955
1354,35728.493148264955
1355,35728.493148264955
1356,35728.493148264955
1357,35728.493148264955
